transaction_id,transaction_ts,sales_date,branch_id,customer_id,payment_method,basket_amount
T0000372,2025-01-07 09:55:15,2025-01-07,B01,,wallet,23000
T0000373,2025-01-07 07:19:50,2025-01-07,B05,C0040,card,10100
T0000374,2025-01-07 09:55:47,2025-01-07,B03,C0001,cash,6700
T0000375,2025-01-07 09:02:14,2025-01-07,B03,,wallet,14900
T0000376,2025-01-07 09:20:34,2025-01-07,B06,C0118,wallet,7800
T0000377,2025-01-07 18:33:24,2025-01-07,B02,C0109,card,4200
T0000378,2025-01-07 18:50:43,2025-01-07,B06,,cash,7300
T0000379,2025-01-07 19:56:47,2025-01-07,B03,C0030,cash,17500
T0000380,2025-01-07 09:53:33,2025-01-07,B05,,wallet,24700
T0000381,2025-01-07 18:19:37,2025-01-07,B06,,wallet,4800
T0000382,2025-01-07 22:44:13,2025-01-07,B03,C0093,card,4500
T0000383,2025-01-07 11:25:13,2025-01-07,B06,C0003,card,5900
T0000384,2025-01-07 07:12:59,2025-01-07,B03,C0109,wallet,25900
T0000385,2025-01-07 21:37:36,2025-01-07,B01,,wallet,14600
T0000386,2025-01-07 12:42:17,2025-01-07,B06,C0011,card,31700
T0000387,2025-01-07 17:41:56,2025-01-07,B05,C0053,wallet,2000
T0000388,2025-01-07 11:14:20,2025-01-07,B06,C0008,cash,7600
T0000389,2025-01-07 07:45:56,2025-01-07,B04,C0118,wallet,7600
T0000390,2025-01-07 17:04:30,2025-01-07,B03,C0104,wallet,11200
T0000391,2025-01-07 16:14:59,2025-01-07,B02,C0066,cash,20200
T0000392,2025-01-07 11:24:52,2025-01-07,B06,,card,9700
T0000393,2025-01-07 19:12:49,2025-01-07,B05,C0001,cash,19700
T0000394,2025-01-07 08:33:28,2025-01-07,B05,C0067,wallet,7900
T0000395,2025-01-07 08:18:31,2025-01-07,B06,,cash,6900
T0000396,2025-01-07 12:34:59,2025-01-07,B03,C0045,wallet,9200
T0000397,2025-01-07 08:03:33,2025-01-07,B05,C0017,wallet,14800
T0000398,2025-01-07 20:51:59,2025-01-07,B06,C0021,card,36400
T0000399,2025-01-07 19:14:14,2025-01-07,B05,C0038,wallet,12700
T0000400,2025-01-07 17:59:47,2025-01-07,B06,C0029,card,21100
T0000401,2025-01-08 15:39:16,2025-01-08,B03,C0074,card,8900
T0000402,2025-01-08 22:15:02,2025-01-08,B05,C0109,wallet,12100
T0000403,2025-01-08 15:36:55,2025-01-08,B05,C0089,card,4800
T0000404,2025-01-08 12:22:01,2025-01-08,B01,C0003,wallet,15800
T0000405,2025-01-08 22:25:58,2025-01-08,B06,C0015,wallet,18900
T0000406,2025-01-08 11:26:13,2025-01-08,B05,,cash,18200
T0000407,2025-01-08 12:12:12,2025-01-08,B05,C0110,card,6600
T0000408,2025-01-08 19:59:47,2025-01-08,B01,C0020,cash,3700
T0000409,2025-01-08 19:10:05,2025-01-08,B05,,card,14000
T0000410,2025-01-08 16:12:44,2025-01-08,B01,,cash,23800
T0000411,2025-01-08 21:19:37,2025-01-08,B01,C0119,card,8900
T0000412,2025-01-08 08:15:52,2025-01-08,B04,C0004,card,6700
T0000413,2025-01-08 17:14:35,2025-01-08,B05,C0003,card,14900
T0000414,2025-01-08 22:05:04,2025-01-08,B04,C0084,card,34600
T0000415,2025-01-08 21:20:08,2025-01-08,B03,C0067,wallet,5900
T0000416,2025-01-08 21:43:18,2025-01-08,B06,C0097,cash,25700
T0000417,2025-01-08 16:15:52,2025-01-08,B05,C0114,card,10600
T0000418,2025-01-08 11:31:11,2025-01-08,B01,C0092,cash,22900
T0000419,2025-01-08 10:41:32,2025-01-08,B02,,card,29000
T0000420,2025-01-08 18:58:56,2025-01-08,B03,C0055,cash,16100
T0000421,2025-01-08 09:42:31,2025-01-08,B02,C0023,cash,2600
T0000422,2025-01-08 07:13:12,2025-01-08,B02,C0016,card,32500
T0000423,2025-01-08 15:52:10,2025-01-08,B06,C0005,card,9000
T0000424,2025-01-08 13:31:31,2025-01-08,B02,C0088,cash,23600
T0000425,2025-01-08 21:28:06,2025-01-08,B06,C0085,wallet,3700
T0000426,2025-01-08 20:02:31,2025-01-08,B03,C0001,wallet,8400
T0000427,2025-01-08 09:43:13,2025-01-08,B02,C0100,cash,7300
T0000428,2025-01-08 21:16:34,2025-01-08,B02,C0076,cash,2300
T0000429,2025-01-08 21:35:21,2025-01-08,B05,C0033,wallet,19100
T0000430,2025-01-08 11:25:52,2025-01-08,B03,C0082,card,18800
T0000431,2025-01-08 20:15:06,2025-01-08,B06,C0032,cash,10100
T0000432,2025-01-08 18:16:40,2025-01-08,B01,C0016,wallet,5300
T0000433,2025-01-08 15:19:17,2025-01-08,B06,C0110,wallet,6500
T0000434,2025-01-08 16:20:46,2025-01-08,B01,C0007,wallet,7300
T0000435,2025-01-08 14:09:44,2025-01-08,B05,C0085,cash,20100
T0000436,2025-01-08 15:30:13,2025-01-08,B04,C0111,cash,16300
T0000437,2025-01-08 12:33:32,2025-01-08,B04,C0034,wallet,10600
T0000438,2025-01-08 14:44:50,2025-01-08,B04,C0004,wallet,20900
T0000439,2025-01-08 21:46:27,2025-01-08,B04,C0001,cash,2600
T0000440,2025-01-08 16:09:42,2025-01-08,B02,C0035,card,5900
T0000441,2025-01-08 17:16:08,2025-01-08,B01,C0119,cash,17400
T0000442,2025-01-08 12:27:44,2025-01-08,B06,,wallet,2700
T0000443,2025-01-08 15:12:08,2025-01-08,B02,C0040,wallet,15100
T0000444,2025-01-08 21:10:49,2025-01-08,B06,C0109,wallet,17300
T0000445,2025-01-09 12:51:04,2025-01-09,B04,C0061,card,12800
T0000446,2025-01-09 11:04:33,2025-01-09,B04,C0114,card,11300
T0000447,2025-01-09 18:18:19,2025-01-09,B04,C0047,card,8500
T0000448,2025-01-09 07:47:25,2025-01-09,B06,C0024,card,16600
T0000449,2025-01-09 13:18:42,2025-01-09,B05,,card,18900
T0000450,2025-01-09 16:16:05,2025-01-09,B02,C0057,wallet,12400
T0000451,2025-01-09 13:34:27,2025-01-09,B01,C0034,cash,2800
T0000452,2025-01-09 12:34:27,2025-01-09,B01,C0090,wallet,16800
T0000453,2025-01-09 14:41:01,2025-01-09,B03,,cash,2300
T0000454,2025-01-09 18:16:59,2025-01-09,B04,C0053,cash,14200
T0000455,2025-01-09 22:02:21,2025-01-09,B05,C0022,cash,6200
T0000456,2025-01-09 09:24:15,2025-01-09,B01,,wallet,5800
T0000457,2025-01-09 15:12:13,2025-01-09,B06,C0006,wallet,8400
T0000458,2025-01-09 17:42:19,2025-01-09,B04,C0065,card,23100
T0000459,2025-01-09 10:12:52,2025-01-09,B06,,card,20100
T0000460,2025-01-09 14:39:03,2025-01-09,B04,C0110,cash,14700
T0000461,2025-01-09 18:52:16,2025-01-09,B04,C0071,card,12900
T0000462,2025-01-09 13:19:54,2025-01-09,B03,C0116,cash,25700
T0000463,2025-01-09 19:15:25,2025-01-09,B04,C0084,wallet,37600
T0000464,2025-01-09 12:14:56,2025-01-09,B03,C0055,cash,14500
T0000465,2025-01-09 09:53:01,2025-01-09,B03,C0046,cash,5300
T0000466,2025-01-09 22:20:44,2025-01-09,B02,,cash,18000
T0000467,2025-01-09 22:49:08,2025-01-09,B01,C0115,card,10000
T0000468,2025-01-09 09:39:31,2025-01-09,B04,C0050,wallet,8600
T0000469,2025-01-09 08:14:33,2025-01-09,B03,C0103,wallet,27600
T0000470,2025-01-09 17:46:11,2025-01-09,B06,C0023,cash,11000
T0000471,2025-01-09 20:16:28,2025-01-09,B04,C0080,card,15300
T0000472,2025-01-09 12:54:36,2025-01-09,B04,C0063,cash,11600
T0000473,2025-01-09 14:28:26,2025-01-09,B01,C0118,card,1800
T0000474,2025-01-09 08:32:27,2025-01-09,B02,C0080,cash,4000
T0000475,2025-01-09 17:37:11,2025-01-09,B06,C0013,cash,4800
T0000476,2025-01-09 07:33:01,2025-01-09,B05,C0027,wallet,11800
T0000477,2025-01-09 22:43:58,2025-01-09,B06,,card,27600
T0000478,2025-01-09 10:38:41,2025-01-09,B02,,wallet,22500
T0000479,2025-01-09 07:20:02,2025-01-09,B03,C0042,cash,4900
T0000480,2025-01-09 08:05:27,2025-01-09,B04,C0074,cash,4100
T0000481,2025-01-09 16:57:01,2025-01-09,B03,C0101,cash,9800
T0000482,2025-01-09 15:19:41,2025-01-09,B04,C0010,card,2100
T0000483,2025-01-09 08:08:02,2025-01-09,B04,C0039,cash,6900
T0000484,2025-01-09 22:39:29,2025-01-09,B05,C0119,wallet,3300
T0000485,2025-01-09 09:49:04,2025-01-09,B04,,wallet,7300
T0000486,2025-01-09 19:34:11,2025-01-09,B05,C0005,wallet,13900
T0000487,2025-01-09 13:01:51,2025-01-09,B01,C0026,wallet,22500
T0000488,2025-01-09 12:26:39,2025-01-09,B01,C0100,cash,29600
T0000489,2025-01-09 15:24:28,2025-01-09,B02,C0085,wallet,21600
T0000490,2025-01-09 08:20:35,2025-01-09,B03,C0066,card,18200
T0000491,2025-01-09 15:32:40,2025-01-09,B05,C0036,cash,21100
T0000492,2025-01-09 17:14:48,2025-01-09,B02,C0019,cash,2500
T0000493,2025-01-09 08:23:40,2025-01-09,B05,C0042,wallet,8400
T0000494,2025-01-09 07:37:32,2025-01-09,B02,,cash,2500
T0000495,2025-01-09 15:41:24,2025-01-09,B03,,cash,5400
T0000496,2025-01-09 12:03:38,2025-01-09,B04,,cash,7800
T0000497,2025-01-09 12:27:00,2025-01-09,B05,C0028,wallet,10000
T0000498,2025-01-09 19:35:33,2025-01-09,B05,C0024,cash,17200
T0000499,2025-01-09 21:54:38,2025-01-09,B05,C0011,cash,5200
T0000500,2025-01-09 15:19:53,2025-01-09,B01,C0035,cash,34000
T0000501,2025-01-09 07:16:54,2025-01-09,B01,C0078,wallet,7200
T0000502,2025-01-09 19:32:07,2025-01-09,B02,,card,13200
T0000503,2025-01-09 16:34:40,2025-01-09,B02,,cash,3500
T0000504,2025-01-09 21:25:29,2025-01-09,B05,C0079,cash,28200
T0000505,2025-01-09 07:03:36,2025-01-09,B05,C0036,card,6500
T0000506,2025-01-09 20:32:41,2025-01-09,B06,C0073,wallet,8000
T0000507,2025-01-10 14:15:46,2025-01-10,B04,C0024,cash,10200
T0000508,2025-01-10 11:54:29,2025-01-10,B02,C0047,wallet,2200
T0000509,2025-01-10 12:25:22,2025-01-10,B06,C0007,cash,4800
T0000510,2025-01-10 14:55:29,2025-01-10,B05,,cash,4200
T0000511,2025-01-10 07:10:09,2025-01-10,B02,C0102,card,3100
T0000512,2025-01-10 18:23:44,2025-01-10,B05,C0081,cash,2700
T0000513,2025-01-10 08:34:14,2025-01-10,B06,C0070,cash,22900
T0000514,2025-01-10 09:47:26,2025-01-10,B01,C0058,cash,29200
T0000515,2025-01-10 21:19:53,2025-01-10,B05,C0004,cash,4800
T0000516,2025-01-10 22:58:51,2025-01-10,B03,,cash,5500
T0000517,2025-01-10 12:01:54,2025-01-10,B04,C0044,wallet,26700
T0000518,2025-01-10 21:30:13,2025-01-10,B05,,card,10800
T0000519,2025-01-10 09:47:18,2025-01-10,B01,,cash,12700
T0000520,2025-01-10 12:11:56,2025-01-10,B06,C0026,cash,9800
T0000521,2025-01-10 12:33:48,2025-01-10,B01,C0030,cash,37600
T0000522,2025-01-10 11:45:44,2025-01-10,B04,C0071,cash,2500
T0000523,2025-01-10 15:51:38,2025-01-10,B04,C0105,card,8300
T0000524,2025-01-10 07:38:58,2025-01-10,B06,C0107,cash,37900
T0000525,2025-01-10 09:35:27,2025-01-10,B01,C0092,card,22800
T0000526,2025-01-10 12:01:46,2025-01-10,B03,C0015,cash,15800
T0000527,2025-01-10 16:14:48,2025-01-10,B03,C0049,card,8900
T0000528,2025-01-10 21:26:47,2025-01-10,B01,C0076,wallet,10600
T0000529,2025-01-10 10:38:16,2025-01-10,B02,C0119,card,8400
T0000530,2025-01-10 15:27:20,2025-01-10,B06,,wallet,22200
T0000531,2025-01-10 21:50:46,2025-01-10,B03,C0010,wallet,25400
T0000532,2025-01-10 13:07:15,2025-01-10,B05,C0054,card,7300
T0000533,2025-01-10 20:18:13,2025-01-10,B05,,card,13800
T0000534,2025-01-10 19:10:54,2025-01-10,B05,,wallet,9500
T0000535,2025-01-10 13:02:03,2025-01-10,B02,C0054,wallet,14300
T0000536,2025-01-10 16:55:22,2025-01-10,B06,,wallet,3100
T0000537,2025-01-10 16:49:30,2025-01-10,B03,C0006,cash,9500
T0000538,2025-01-10 11:50:18,2025-01-10,B03,,cash,5400
T0000539,2025-01-10 22:04:39,2025-01-10,B04,C0013,card,17200
T0000540,2025-01-10 08:14:47,2025-01-10,B05,C0074,card,13000
T0000541,2025-01-10 13:02:05,2025-01-10,B03,,card,16200
T0000542,2025-01-10 07:10:42,2025-01-10,B06,C0079,card,4500
T0000543,2025-01-10 08:07:28,2025-01-10,B06,C0113,card,5700
T0000544,2025-01-10 11:13:47,2025-01-10,B05,C0014,cash,21000
T0000545,2025-01-10 19:18:23,2025-01-10,B02,C0089,card,9000
T0000546,2025-01-10 08:31:44,2025-01-10,B02,C0001,cash,7700
T0000547,2025-01-10 08:42:21,2025-01-10,B03,C0043,wallet,10800
T0000548,2025-01-10 21:54:58,2025-01-10,B01,C0089,cash,2000
T0000549,2025-01-10 17:46:40,2025-01-10,B01,C0087,wallet,21100
T0000550,2025-01-10 20:33:08,2025-01-10,B01,C0010,wallet,13100
T0000551,2025-01-10 11:29:11,2025-01-10,B02,C0012,wallet,32500
T0000552,2025-01-10 12:20:57,2025-01-10,B02,C0061,card,14400
T0000553,2025-01-10 18:00:48,2025-01-10,B03,C0025,card,2700
T0000554,2025-01-10 14:22:39,2025-01-10,B03,C0036,cash,3500
T0000555,2025-01-11 11:59:51,2025-01-11,B05,C0001,cash,6900
T0000556,2025-01-11 07:35:03,2025-01-11,B04,C0069,card,3600
T0000557,2025-01-11 17:15:02,2025-01-11,B01,C0048,wallet,25500
T0000558,2025-01-11 10:54:49,2025-01-11,B06,C0091,wallet,2700
T0000559,2025-01-11 10:52:05,2025-01-11,B02,,cash,38500
T0000560,2025-01-11 10:27:30,2025-01-11,B04,C0017,cash,18500
T0000561,2025-01-11 20:53:17,2025-01-11,B06,C0111,card,4800
T0000562,2025-01-11 19:47:51,2025-01-11,B03,C0035,card,10200
T0000563,2025-01-11 21:52:42,2025-01-11,B06,,cash,21100
T0000564,2025-01-11 08:14:55,2025-01-11,B01,C0045,card,17000
T0000565,2025-01-11 08:47:41,2025-01-11,B02,C0061,wallet,17100
T0000566,2025-01-11 16:11:39,2025-01-11,B04,C0044,card,2100
T0000567,2025-01-11 10:43:52,2025-01-11,B04,C0095,cash,6700
T0000568,2025-01-11 17:17:04,2025-01-11,B06,C0120,cash,5500
T0000569,2025-01-11 13:56:24,2025-01-11,B06,C0063,card,17000
T0000570,2025-01-11 14:08:46,2025-01-11,B01,C0002,card,4900
T0000571,2025-01-11 08:16:13,2025-01-11,B04,C0061,card,4500
T0000572,2025-01-11 12:25:31,2025-01-11,B01,C0094,card,10400
T0000573,2025-01-11 14:57:06,2025-01-11,B05,C0115,wallet,12600
T0000574,2025-01-11 09:38:17,2025-01-11,B01,C0052,cash,38800
T0000575,2025-01-11 15:04:39,2025-01-11,B01,C0035,cash,23000
T0000576,2025-01-11 17:39:00,2025-01-11,B04,,wallet,8800
T0000577,2025-01-11 22:01:20,2025-01-11,B01,C0066,cash,5700
T0000578,2025-01-11 20:34:02,2025-01-11,B06,,cash,6400
T0000579,2025-01-11 10:17:12,2025-01-11,B02,C0075,card,21300
T0000580,2025-01-11 11:19:12,2025-01-11,B01,C0053,cash,11300
T0000581,2025-01-11 15:55:51,2025-01-11,B02,C0091,cash,44200
T0000582,2025-01-11 16:38:19,2025-01-11,B05,,wallet,14400
T0000583,2025-01-11 22:23:01,2025-01-11,B06,C0010,wallet,48500
T0000584,2025-01-11 19:01:55,2025-01-11,B04,C0063,wallet,9500
T0000585,2025-01-11 17:37:46,2025-01-11,B04,,cash,13300
T0000586,2025-01-11 19:13:58,2025-01-11,B06,,wallet,17600
T0000587,2025-01-11 08:23:13,2025-01-11,B06,C0089,wallet,13900
T0000588,2025-01-11 14:29:38,2025-01-11,B04,C0062,cash,12300
T0000589,2025-01-11 08:25:51,2025-01-11,B04,C0029,wallet,24000
T0000590,2025-01-11 07:10:10,2025-01-11,B01,C0120,card,8400
T0000591,2025-01-11 12:24:29,2025-01-11,B03,C0005,cash,12100
T0000592,2025-01-11 18:55:59,2025-01-11,B06,C0022,wallet,6600
T0000593,2025-01-11 21:57:41,2025-01-11,B05,C0096,wallet,8400
T0000594,2025-01-11 07:09:10,2025-01-11,B03,C0064,wallet,22200
T0000595,2025-01-11 10:18:21,2025-01-11,B06,C0033,cash,9000
T0000596,2025-01-11 13:56:29,2025-01-11,B02,C0064,wallet,18900
T0000597,2025-01-11 22:33:55,2025-01-11,B03,C0080,wallet,24700
T0000598,2025-01-11 14:57:34,2025-01-11,B05,C0114,wallet,14700
T0000599,2025-01-11 21:31:17,2025-01-11,B05,C0042,card,13100
T0000600,2025-01-11 16:54:43,2025-01-11,B01,C0102,wallet,30500
T0000601,2025-01-11 13:46:54,2025-01-11,B01,C0095,cash,21700
T0000602,2025-01-11 09:05:57,2025-01-11,B05,C0007,cash,8700
T0000603,2025-01-11 13:04:50,2025-01-11,B05,C0045,wallet,19000
T0000604,2025-01-11 20:07:39,2025-01-11,B05,C0031,wallet,11200
T0000605,2025-01-11 22:43:50,2025-01-11,B03,C0069,cash,9100
T0000606,2025-01-11 07:53:11,2025-01-11,B01,C0087,cash,12800
T0000607,2025-01-11 10:23:07,2025-01-11,B06,C0029,wallet,5400
T0000608,2025-01-11 11:08:44,2025-01-11,B01,C0078,wallet,7800
T0000609,2025-01-11 19:42:03,2025-01-11,B05,,cash,14400
T0000610,2025-01-11 07:38:22,2025-01-11,B02,C0067,wallet,26400
T0000611,2025-01-11 15:22:44,2025-01-11,B03,C0017,wallet,28900
T0000612,2025-01-11 10:34:17,2025-01-11,B05,C0057,cash,5700
T0000613,2025-01-11 18:37:34,2025-01-11,B06,C0033,wallet,6300
T0000614,2025-01-11 21:14:02,2025-01-11,B02,,card,4300
T0000615,2025-01-11 07:14:56,2025-01-11,B03,C0069,wallet,8300
T0000616,2025-01-11 15:08:01,2025-01-11,B03,,cash,4800
T0000617,2025-01-11 22:20:21,2025-01-11,B03,C0036,cash,4100
T0000618,2025-01-11 16:03:00,2025-01-11,B01,C0043,cash,20700
T0000619,2025-01-11 12:35:52,2025-01-11,B05,,wallet,8900
T0000620,2025-01-11 14:33:25,2025-01-11,B05,C0090,cash,33600
T0000621,2025-01-11 14:04:00,2025-01-11,B02,C0039,card,14500
T0000622,2025-01-11 10:45:19,2025-01-11,B01,C0007,wallet,7600
T0000623,2025-01-11 07:14:37,2025-01-11,B06,C0038,wallet,20400
T0000624,2025-01-11 09:28:25,2025-01-11,B02,C0082,wallet,14900
T0000625,2025-01-11 15:46:49,2025-01-11,B06,C0007,wallet,8900
T0000626,2025-01-11 14:36:37,2025-01-11,B03,,card,10700
T0000627,2025-01-12 16:37:25,2025-01-12,B06,C0016,cash,16700
T0000628,2025-01-12 10:37:37,2025-01-12,B02,,cash,22600
T0000629,2025-01-12 18:59:34,2025-01-12,B03,C0038,cash,20800
T0000630,2025-01-12 17:01:27,2025-01-12,B04,C0108,wallet,6000
T0000631,2025-01-12 16:00:15,2025-01-12,B04,C0046,cash,4300
T0000632,2025-01-12 16:27:22,2025-01-12,B02,C0019,cash,9000
T0000633,2025-01-12 21:53:10,2025-01-12,B03,C0018,cash,4900
T0000634,2025-01-12 09:33:17,2025-01-12,B01,C0031,cash,1300
T0000635,2025-01-12 11:37:42,2025-01-12,B04,C0013,card,4100
T0000636,2025-01-12 19:09:20,2025-01-12,B01,C0093,wallet,3700
T0000637,2025-01-12 10:05:24,2025-01-12,B04,C0024,cash,16300
T0000638,2025-01-12 19:13:14,2025-01-12,B01,C0086,wallet,4800
T0000639,2025-01-12 08:08:53,2025-01-12,B05,C0106,card,6400
T0000640,2025-01-12 08:32:34,2025-01-12,B02,C0107,wallet,12400
T0000641,2025-01-12 14:45:38,2025-01-12,B04,,cash,8200
T0000642,2025-01-12 07:45:14,2025-01-12,B01,,wallet,9800
T0000643,2025-01-12 13:37:27,2025-01-12,B04,C0040,cash,10400
T0000644,2025-01-12 19:20:10,2025-01-12,B04,C0096,wallet,6900
T0000645,2025-01-12 10:24:31,2025-01-12,B06,C0045,card,22400
T0000646,2025-01-12 13:05:35,2025-01-12,B02,C0115,cash,2700
T0000647,2025-01-12 09:09:39,2025-01-12,B04,C0060,cash,10900
T0000648,2025-01-12 13:19:26,2025-01-12,B03,C0012,wallet,6500
T0000649,2025-01-12 16:05:02,2025-01-12,B03,C0018,cash,2600
T0000650,2025-01-12 08:56:49,2025-01-12,B06,C0082,cash,16200
T0000651,2025-01-12 16:19:59,2025-01-12,B02,C0087,wallet,6400
T0000652,2025-01-12 13:24:29,2025-01-12,B03,C0004,card,2200
T0000653,2025-01-12 16:56:44,2025-01-12,B03,C0117,wallet,13900
T0000654,2025-01-12 12:48:22,2025-01-12,B05,C0068,card,20700
T0000655,2025-01-12 14:15:58,2025-01-12,B04,C0058,wallet,12700
T0000656,2025-01-12 22:26:28,2025-01-12,B03,C0028,card,7900
T0000657,2025-01-12 22:57:14,2025-01-12,B01,,cash,9500
T0000658,2025-01-12 14:13:01,2025-01-12,B03,,cash,17800
T0000659,2025-01-12 13:04:19,2025-01-12,B06,C0107,wallet,11900
T0000660,2025-01-12 15:31:58,2025-01-12,B06,C0089,card,12000
T0000661,2025-01-12 13:58:03,2025-01-12,B05,C0119,wallet,8800
T0000662,2025-01-12 12:35:43,2025-01-12,B04,C0061,wallet,33300
T0000663,2025-01-12 13:54:30,2025-01-12,B05,C0116,cash,2900
T0000664,2025-01-12 09:36:20,2025-01-12,B06,C0015,card,19900
T0000665,2025-01-12 20:57:09,2025-01-12,B05,C0060,card,11300
T0000666,2025-01-12 18:44:02,2025-01-12,B02,C0092,card,12500
T0000667,2025-01-12 17:29:51,2025-01-12,B05,C0107,wallet,17200
T0000668,2025-01-12 21:49:06,2025-01-12,B01,C0040,wallet,18600
T0000669,2025-01-12 15:45:05,2025-01-12,B05,C0039,wallet,15000
T0000670,2025-01-12 20:21:57,2025-01-12,B05,,card,15900
T0000671,2025-01-12 08:38:32,2025-01-12,B01,C0017,cash,7100
T0000672,2025-01-12 11:46:18,2025-01-12,B06,C0106,cash,12400
T0000673,2025-01-12 07:04:12,2025-01-12,B01,C0057,wallet,5000
T0000674,2025-01-12 11:31:39,2025-01-12,B06,C0057,card,13700
T0000675,2025-01-12 11:34:43,2025-01-12,B03,C0023,card,4700
T0000676,2025-01-12 20:06:32,2025-01-12,B02,C0103,wallet,5700
T0000677,2025-01-12 11:50:49,2025-01-12,B02,,card,27700
T0000678,2025-01-12 07:23:51,2025-01-12,B03,C0028,card,6500
T0000679,2025-01-12 10:03:50,2025-01-12,B02,C0018,card,14200
T0000680,2025-01-12 08:51:28,2025-01-12,B03,C0017,wallet,13900
T0000681,2025-01-12 20:58:29,2025-01-12,B05,C0044,cash,12200
T0000682,2025-01-12 22:29:47,2025-01-12,B06,C0114,cash,22500
T0000683,2025-01-12 14:38:21,2025-01-12,B03,,card,21900
T0000684,2025-01-12 13:39:01,2025-01-12,B05,C0002,card,17000
T0000685,2025-01-12 15:55:49,2025-01-12,B01,C0101,card,5400
T0000686,2025-01-12 18:32:31,2025-01-12,B04,C0012,wallet,23700
T0000687,2025-01-12 21:27:18,2025-01-12,B01,C0056,wallet,5700
T0000688,2025-01-12 11:43:18,2025-01-12,B01,C0107,cash,5400
T0000689,2025-01-12 10:27:20,2025-01-12,B05,,cash,8100
T0000690,2025-01-12 12:31:01,2025-01-12,B03,C0039,card,7300
T0000691,2025-01-12 11:01:30,2025-01-12,B06,C0001,cash,7700
T0000692,2025-01-12 17:20:12,2025-01-12,B05,,wallet,16100
T0000693,2025-01-12 14:16:22,2025-01-12,B05,C0015,card,4700
T0000694,2025-01-12 21:09:20,2025-01-12,B05,C0089,card,16100
T0000695,2025-01-12 10:54:31,2025-01-12,B05,C0050,cash,17900
T0000696,2025-01-12 07:48:19,2025-01-12,B01,C0096,cash,19400
T0000697,2025-01-12 12:12:13,2025-01-12,B03,C0061,wallet,12900
T0000698,2025-01-12 20:46:45,2025-01-12,B04,C0031,card,30000
T0000699,2025-01-12 20:09:07,2025-01-12,B05,C0071,cash,32700
T0000700,2025-01-12 21:13:14,2025-01-12,B02,C0089,cash,22700
T0000701,2025-01-13 08:34:50,2025-01-13,B01,C0023,cash,14500
T0000702,2025-01-13 17:27:31,2025-01-13,B04,C0004,card,26900
T0000703,2025-01-13 09:40:49,2025-01-13,B01,,card,12400
T0000704,2025-01-13 08:16:48,2025-01-13,B02,C0084,cash,26700
T0000705,2025-01-13 15:02:35,2025-01-13,B03,C0064,card,2700
T0000706,2025-01-13 17:26:47,2025-01-13,B05,C0031,wallet,6500
T0000707,2025-01-13 22:37:37,2025-01-13,B05,C0029,card,1800
T0000708,2025-01-13 09:43:07,2025-01-13,B04,C0019,card,7500
T0000709,2025-01-13 22:20:39,2025-01-13,B05,C0062,cash,17000
T0000710,2025-01-13 16:18:54,2025-01-13,B02,C0098,card,26000
T0000711,2025-01-13 09:53:11,2025-01-13,B01,C0088,cash,5600
T0000712,2025-01-13 21:56:13,2025-01-13,B04,C0084,card,4700
T0000713,2025-01-13 08:36:03,2025-01-13,B06,C0120,cash,3900
T0000714,2025-01-13 12:56:09,2025-01-13,B05,C0065,cash,15100
T0000715,2025-01-13 14:04:26,2025-01-13,B03,C0054,wallet,18200
T0000716,2025-01-13 14:38:26,2025-01-13,B03,C0061,wallet,28600
T0000717,2025-01-13 11:57:41,2025-01-13,B06,C0068,card,11900
T0000718,2025-01-13 15:33:13,2025-01-13,B01,C0101,cash,10500
T0000719,2025-01-13 21:44:39,2025-01-13,B06,,cash,16100
T0000720,2025-01-13 14:11:28,2025-01-13,B04,C0112,card,3100
T0000721,2025-01-13 19:56:14,2025-01-13,B05,C0105,wallet,11600
T0000722,2025-01-13 22:35:09,2025-01-13,B01,C0018,card,10400
T0000723,2025-01-13 20:03:55,2025-01-13,B01,,wallet,10000
T0000724,2025-01-13 07:01:55,2025-01-13,B01,C0042,cash,12900
T0000725,2025-01-13 07:50:23,2025-01-13,B05,,wallet,4400
T0000726,2025-01-13 09:30:55,2025-01-13,B05,C0032,cash,23900
T0000727,2025-01-13 12:29:39,2025-01-13,B01,C0108,card,26100
T0000728,2025-01-13 13:35:14,2025-01-13,B05,C0019,card,20800
T0000729,2025-01-13 08:21:21,2025-01-13,B03,C0107,wallet,10400
T0000730,2025-01-13 22:03:23,2025-01-13,B04,C0086,card,6000
T0000731,2025-01-13 14:06:57,2025-01-13,B06,C0115,card,20800
T0000732,2025-01-13 19:33:07,2025-01-13,B02,C0105,card,12100
T0000733,2025-01-13 07:56:26,2025-01-13,B03,C0067,cash,6200
T0000734,2025-01-13 13:09:07,2025-01-13,B06,C0105,card,2400
T0000735,2025-01-13 21:13:49,2025-01-13,B04,C0039,cash,8100
T0000736,2025-01-13 22:23:39,2025-01-13,B02,C0072,cash,6300
T0000737,2025-01-13 17:57:39,2025-01-13,B06,C0067,card,5700
T0000738,2025-01-13 14:58:26,2025-01-13,B02,C0073,wallet,16900
T0000739,2025-01-13 10:12:30,2025-01-13,B05,C0071,card,1600
T0000740,2025-01-13 20:29:00,2025-01-13,B05,C0110,cash,11500
T0000741,2025-01-13 09:46:49,2025-01-13,B04,C0070,card,14600
T0000742,2025-01-13 10:12:08,2025-01-13,B03,C0061,wallet,8400
T0000743,2025-01-13 12:00:00,2025-01-13,B05,C0104,cash,8400
