line_id,transaction_id,product_code,qty,unit_price,discount_amt,line_amount
L00000562,T0000231,RTE003,1,4800,500,4300
L00000563,T0000232,HOU001,1,2900,200,2700
L00000564,T0000232,SNK004,1,3000,500,2500
L00000565,T0000232,SNK004,2,3000,0,6000
L00000566,T0000233,RTE004,3,8700,0,26100
L00000567,T0000233,SNK002,2,4200,0,8400
L00000568,T0000234,BEV001,1,2300,0,2300
L00000569,T0000234,BEV002,1,1900,500,1400
L00000570,T0000234,RTE001,1,6300,200,6100
L00000571,T0000235,RTE004,1,8600,300,8300
L00000572,T0000235,RTE004,1,8800,0,8800
L00000573,T0000235,HOU003,1,7100,0,7100
L00000574,T0000236,RTE001,1,6500,500,6000
L00000575,T0000236,HOU002,1,2400,300,2100
L00000576,T0000237,SNK003,1,5200,200,5000
L00000577,T0000237,DES002,1,5900,200,5700
L00000578,T0000238,RTE001,1,6700,500,6200
L00000579,T0000238,RTE001,1,6600,0,6600
L00000580,T0000239,BEV004,1,2400,200,2200
L00000581,T0000239,DES001,1,3300,200,3100
L00000582,T0000240,DES001,1,2900,0,2900
L00000583,T0000241,RTE002,2,7300,0,14600
L00000584,T0000242,DES001,1,3300,0,3300
L00000585,T0000242,DES002,1,5900,300,5600
L00000586,T0000242,BEV004,1,2600,0,2600
L00000587,T0000243,BEV004,2,2700,200,5200
L00000588,T0000244,SNK003,1,5200,0,5200
L00000589,T0000245,BEV004,2,2600,500,4700
L00000590,T0000245,HOU003,1,6900,500,6400
L00000591,T0000245,DES001,1,3300,0,3300
L00000592,T0000245,SNK002,1,4200,0,4200
L00000593,T0000246,HOU003,3,6900,300,20400
L00000594,T0000246,HOU002,2,2300,500,4100
L00000595,T0000246,BEV001,1,2500,200,2300
L00000596,T0000246,SNK001,1,3800,0,3800
L00000597,T0000247,DES003,1,3500,500,3000
L00000598,T0000248,DES001,1,3300,0,3300
L00000599,T0000248,HOU002,1,2300,200,2100
L00000600,T0000248,HOU003,1,7000,0,7000
L00000601,T0000248,BEV004,2,2600,200,5000
L00000602,T0000248,HOU003,1,6900,0,6900
L00000603,T0000249,DES003,1,3500,200,3300
L00000604,T0000249,RTE004,1,8600,0,8600
L00000605,T0000250,HOU003,1,7000,0,7000
L00000606,T0000250,SNK003,1,5400,0,5400
L00000607,T0000250,HOU001,1,2900,500,2400
L00000608,T0000250,BEV003,1,4300,0,4300
L00000609,T0000251,DES003,1,3500,0,3500
L00000610,T0000251,HOU002,1,2300,500,1800
L00000611,T0000251,HOU003,1,6700,500,6200
L00000612,T0000252,BEV004,1,2700,300,2400
L00000613,T0000252,RTE003,1,5000,300,4700
L00000614,T0000252,SNK004,1,3000,0,3000
L00000615,T0000252,RTE002,1,7000,300,6700
L00000616,T0000252,SNK004,1,2800,200,2600
L00000617,T0000253,RTE001,1,6500,300,6200
L00000618,T0000253,HOU001,1,3000,300,2700
L00000619,T0000254,BEV003,3,4000,0,12000
L00000620,T0000254,RTE003,1,4800,0,4800
L00000621,T0000254,HOU003,1,7100,0,7100
L00000622,T0000255,BEV003,1,4000,200,3800
L00000623,T0000256,DES003,1,3500,0,3500
L00000624,T0000257,HOU001,1,2900,0,2900
L00000625,T0000258,RTE004,3,8600,300,25500
L00000626,T0000258,DES002,1,6000,0,6000
L00000627,T0000258,RTE003,1,4600,500,4100
L00000628,T0000258,SNK001,3,3800,0,11400
L00000629,T0000259,RTE004,2,8800,0,17600
L00000630,T0000259,RTE002,2,7300,0,14600
L00000631,T0000260,HOU003,1,7000,300,6700
L00000632,T0000260,DES001,1,3100,0,3100
L00000633,T0000261,BEV001,1,2600,0,2600
L00000634,T0000262,HOU002,1,2300,500,1800
L00000635,T0000262,SNK004,1,3000,0,3000
L00000636,T0000263,RTE004,2,8600,300,16900
L00000637,T0000263,HOU003,2,6900,200,13600
L00000638,T0000263,HOU001,2,2700,0,5400
L00000639,T0000263,DES003,1,3600,500,3100
L00000640,T0000264,BEV004,2,2700,0,5400
L00000641,T0000264,RTE004,1,8700,0,8700
L00000642,T0000264,RTE004,1,8600,0,8600
L00000643,T0000264,HOU001,1,3100,0,3100
L00000644,T0000264,BEV004,1,2400,0,2400
L00000645,T0000265,RTE003,1,4900,0,4900
L00000646,T0000265,DES001,1,3100,0,3100
L00000647,T0000265,SNK004,1,2800,200,2600
L00000648,T0000265,RTE004,1,8600,0,8600
L00000649,T0000266,SNK004,1,3000,500,2500
L00000650,T0000266,RTE004,2,8800,200,17400
L00000651,T0000266,RTE001,2,6600,200,13000
L00000652,T0000267,DES003,3,3300,0,9900
L00000653,T0000267,RTE003,1,4600,0,4600
L00000654,T0000267,BEV001,1,2500,200,2300
L00000655,T0000267,BEV003,2,4000,200,7800
L00000656,T0000267,BEV001,1,2300,0,2300
L00000657,T0000268,DES001,1,3300,0,3300
L00000658,T0000268,DES001,1,3100,0,3100
L00000659,T0000268,RTE004,1,8800,500,8300
L00000660,T0000268,SNK001,1,3600,0,3600
L00000661,T0000269,BEV001,1,2300,0,2300
L00000662,T0000269,SNK004,1,3000,300,2700
L00000663,T0000270,HOU002,2,2300,0,4600
L00000664,T0000270,DES002,1,6000,200,5800
L00000665,T0000271,SNK002,1,4200,200,4000
L00000666,T0000272,HOU001,2,2900,200,5600
L00000667,T0000273,DES002,1,6100,200,5900
L00000668,T0000273,SNK003,1,5200,0,5200
L00000669,T0000274,DES002,2,5900,300,11500
L00000670,T0000274,SNK004,3,2800,0,8400
L00000671,T0000274,HOU001,1,2900,0,2900
L00000672,T0000275,SNK003,1,5200,300,4900
L00000673,T0000275,BEV003,1,4300,0,4300
L00000674,T0000275,RTE002,1,7400,0,7400
L00000675,T0000276,RTE003,1,4900,200,4700
L00000676,T0000276,DES002,1,6100,300,5800
L00000677,T0000276,RTE004,1,8600,200,8400
L00000678,T0000276,SNK002,1,4300,0,4300
L00000679,T0000276,SNK004,1,2800,500,2300
L00000680,T0000277,BEV003,1,4200,0,4200
L00000681,T0000277,BEV003,1,4000,200,3800
L00000682,T0000277,BEV004,1,2800,0,2800
L00000683,T0000277,BEV003,1,4000,0,4000
L00000684,T0000278,DES002,1,6000,300,5700
L00000685,T0000278,RTE002,2,7200,0,14400
L00000686,T0000279,DES001,1,3100,0,3100
L00000687,T0000279,RTE002,1,7300,0,7300
L00000688,T0000279,SNK001,1,3900,200,3700
L00000689,T0000279,HOU001,1,2900,0,2900
L00000690,T0000280,SNK003,1,5200,0,5200
L00000691,T0000281,RTE002,2,7300,200,14400
L00000692,T0000281,HOU001,1,3000,0,3000
L00000693,T0000282,HOU003,1,7000,0,7000
L00000694,T0000283,HOU001,1,2900,500,2400
L00000695,T0000284,HOU001,2,2700,0,5400
L00000696,T0000285,BEV003,1,4300,0,4300
L00000697,T0000286,BEV001,2,2500,500,4500
L00000698,T0000286,BEV001,1,2500,500,2000
L00000699,T0000287,BEV002,1,1800,0,1800
L00000700,T0000287,SNK002,1,4400,0,4400
L00000701,T0000287,DES001,1,3200,300,2900
L00000702,T0000288,RTE004,1,8600,0,8600
L00000703,T0000289,DES002,2,6100,500,11700
L00000704,T0000290,RTE004,1,8700,300,8400
L00000705,T0000290,RTE004,1,8700,0,8700
L00000706,T0000290,HOU003,1,6900,0,6900
L00000707,T0000290,DES003,1,3300,200,3100
L00000708,T0000290,BEV002,2,1800,300,3300
L00000709,T0000291,SNK003,1,5300,200,5100
L00000710,T0000291,BEV003,1,4400,0,4400
L00000711,T0000292,BEV002,1,2000,200,1800
L00000712,T0000292,DES002,1,6000,500,5500
L00000713,T0000292,BEV002,1,1600,0,1600
L00000714,T0000293,SNK004,1,2800,0,2800
L00000715,T0000293,BEV001,1,2500,500,2000
L00000716,T0000294,RTE004,1,8800,0,8800
L00000717,T0000295,SNK002,3,4000,0,12000
L00000718,T0000296,RTE002,2,7200,300,14100
L00000719,T0000296,RTE002,1,7400,200,7200
L00000720,T0000296,RTE002,2,7000,0,14000
L00000721,T0000296,DES003,1,3600,0,3600
L00000722,T0000296,RTE002,2,7300,0,14600
L00000723,T0000297,SNK004,1,3000,200,2800
L00000724,T0000297,RTE001,1,6700,0,6700
L00000725,T0000298,SNK004,2,2900,300,5500
L00000726,T0000298,SNK001,1,3800,0,3800
L00000727,T0000299,RTE002,1,7400,0,7400
L00000728,T0000299,SNK003,2,5000,0,10000
L00000729,T0000299,RTE004,1,8600,300,8300
L00000730,T0000299,HOU002,2,2300,300,4300
L00000731,T0000300,SNK003,1,5300,0,5300
L00000732,T0000300,HOU001,1,3000,500,2500
L00000733,T0000301,BEV003,2,4200,0,8400
L00000734,T0000302,RTE004,1,8400,500,7900
L00000735,T0000302,SNK003,1,5000,0,5000
L00000736,T0000303,BEV001,2,2600,0,5200
L00000737,T0000304,RTE004,1,8800,0,8800
L00000738,T0000304,SNK003,1,5200,300,4900
L00000739,T0000304,BEV004,1,2700,500,2200
L00000740,T0000305,RTE002,1,7300,0,7300
L00000741,T0000306,DES001,1,2900,0,2900
L00000742,T0000306,DES002,1,5900,0,5900
L00000743,T0000307,HOU001,1,3100,0,3100
L00000744,T0000307,SNK001,1,4000,300,3700
L00000745,T0000308,RTE001,2,6300,0,12600
L00000746,T0000308,HOU002,2,2500,0,5000
L00000747,T0000309,RTE001,1,6600,0,6600
L00000748,T0000310,SNK003,1,5400,0,5400
L00000749,T0000311,BEV001,1,2300,0,2300
L00000750,T0000311,DES003,1,3600,300,3300
L00000751,T0000312,BEV002,1,1800,0,1800
L00000752,T0000313,BEV004,1,2800,0,2800
L00000753,T0000313,SNK004,2,3000,500,5500
L00000754,T0000314,RTE003,1,4800,0,4800
L00000755,T0000314,HOU003,1,7100,500,6600
L00000756,T0000314,BEV004,1,2600,0,2600
L00000757,T0000315,BEV004,1,2700,300,2400
L00000758,T0000315,RTE001,1,6600,300,6300
L00000759,T0000315,BEV001,2,2600,200,5000
L00000760,T0000316,SNK003,1,5400,0,5400
L00000761,T0000316,HOU003,1,6900,0,6900
L00000762,T0000316,DES002,2,5900,0,11800
L00000763,T0000316,HOU003,1,7000,500,6500
L00000764,T0000317,HOU002,1,2300,0,2300
L00000765,T0000317,RTE004,2,8700,500,16900
L00000766,T0000317,RTE001,1,6500,0,6500
L00000767,T0000318,BEV004,1,2800,500,2300
L00000768,T0000318,BEV003,1,4300,200,4100
L00000769,T0000318,BEV003,1,4200,300,3900
L00000770,T0000319,SNK003,1,5000,200,4800
L00000771,T0000319,BEV004,1,2600,200,2400
L00000772,T0000320,BEV004,1,2400,0,2400
L00000773,T0000320,BEV003,2,4400,0,8800
L00000774,T0000321,DES003,1,3500,300,3200
L00000775,T0000321,BEV002,1,1800,0,1800
L00000776,T0000322,RTE003,1,4600,500,4100
L00000777,T0000322,SNK001,1,4000,500,3500
L00000778,T0000322,DES003,2,3600,0,7200
L00000779,T0000322,HOU003,1,6900,200,6700
L00000780,T0000322,RTE001,1,6700,0,6700
L00000781,T0000323,SNK002,1,4200,300,3900
L00000782,T0000323,DES003,1,3300,500,2800
L00000783,T0000324,BEV004,1,2600,500,2100
L00000784,T0000325,BEV001,1,2600,0,2600
L00000785,T0000326,RTE003,1,4900,200,4700
L00000786,T0000326,BEV004,1,2700,0,2700
L00000787,T0000326,HOU002,1,2500,0,2500
L00000788,T0000327,BEV004,1,2600,0,2600
L00000789,T0000327,DES002,1,6000,0,6000
L00000790,T0000328,HOU002,2,2400,500,4300
L00000791,T0000328,HOU002,1,2300,200,2100
L00000792,T0000329,BEV004,1,2400,300,2100
L00000793,T0000329,DES001,1,2900,300,2600
L00000794,T0000329,DES003,1,3500,300,3200
L00000795,T0000330,RTE002,1,7200,200,7000
L00000796,T0000330,HOU002,1,2100,500,1600
L00000797,T0000330,RTE002,2,7200,0,14400
L00000798,T0000330,BEV001,1,2500,500,2000
L00000799,T0000330,BEV002,1,1800,0,1800
L00000800,T0000331,BEV003,2,4400,0,8800
L00000801,T0000331,HOU002,1,2300,0,2300
L00000802,T0000332,RTE002,1,7000,300,6700
L00000803,T0000332,DES002,1,5900,200,5700
L00000804,T0000332,HOU001,1,2900,200,2700
L00000805,T0000332,BEV001,2,2300,500,4100
L00000806,T0000332,RTE004,1,8600,0,8600
L00000807,T0000333,RTE002,3,7200,0,21600
L00000808,T0000333,RTE002,1,7200,300,6900
L00000809,T0000334,RTE004,2,8400,0,16800
L00000810,T0000335,HOU001,2,2900,0,5800
L00000811,T0000335,DES002,1,5900,500,5400
L00000812,T0000335,BEV002,1,1900,300,1600
L00000813,T0000335,BEV003,1,4400,0,4400
L00000814,T0000336,RTE002,2,7200,200,14200
L00000815,T0000336,SNK003,2,5000,0,10000
L00000816,T0000336,SNK002,2,4300,0,8600
L00000817,T0000337,HOU001,1,2700,300,2400
L00000818,T0000338,HOU001,1,2900,0,2900
L00000819,T0000339,HOU002,3,2300,500,6400
L00000820,T0000339,BEV001,1,2700,300,2400
L00000821,T0000339,DES001,2,3300,200,6400
L00000822,T0000340,RTE003,1,4800,0,4800
L00000823,T0000340,HOU002,1,2100,0,2100
L00000824,T0000340,SNK004,1,2600,300,2300
L00000825,T0000340,BEV004,1,2400,300,2100
L00000826,T0000340,BEV002,1,1800,500,1300
L00000827,T0000341,DES001,1,3100,0,3100
L00000828,T0000341,BEV003,3,4300,300,12600
L00000829,T0000341,RTE001,1,6300,500,5800
L00000830,T0000342,DES003,1,3300,0,3300
L00000831,T0000342,HOU002,3,2300,0,6900
L00000832,T0000342,SNK001,2,3600,0,7200
L00000833,T0000342,DES002,1,6100,0,6100
L00000834,T0000343,DES003,1,3500,0,3500
L00000835,T0000343,BEV002,1,1600,200,1400
L00000836,T0000344,BEV003,1,4300,0,4300
L00000837,T0000344,HOU001,2,3100,0,6200
L00000838,T0000345,BEV004,2,2400,0,4800
L00000839,T0000345,RTE004,1,8600,500,8100
L00000840,T0000345,SNK001,1,3800,200,3600
L00000841,T0000346,RTE001,1,6300,0,6300
L00000842,T0000347,DES002,3,6000,500,17500
L00000843,T0000347,HOU001,2,2700,300,5100
L00000844,T0000347,RTE001,1,6300,500,5800
L00000845,T0000348,HOU001,1,2900,500,2400
L00000846,T0000349,BEV002,2,1800,0,3600
L00000847,T0000350,RTE002,1,7200,300,6900
L00000848,T0000350,HOU003,1,6700,0,6700
L00000849,T0000350,BEV001,1,2500,200,2300
L00000850,T0000350,DES001,1,3100,0,3100
L00000851,T0000351,RTE003,1,5000,0,5000
L00000852,T0000352,SNK004,1,2800,500,2300
L00000853,T0000352,HOU003,1,7100,0,7100
L00000854,T0000352,DES002,1,6100,0,6100
L00000855,T0000352,SNK003,1,5300,0,5300
L00000856,T0000353,SNK002,1,4200,0,4200
L00000857,T0000353,DES003,1,3600,0,3600
L00000858,T0000354,RTE002,1,7200,300,6900
L00000859,T0000354,RTE004,1,8800,0,8800
L00000860,T0000355,HOU003,1,6900,300,6600
L00000861,T0000355,SNK003,2,5200,0,10400
L00000862,T0000355,BEV004,1,2700,500,2200
L00000863,T0000356,HOU003,1,6900,0,6900
L00000864,T0000357,DES002,1,5700,0,5700
L00000865,T0000357,BEV003,1,4200,200,4000
L00000866,T0000357,SNK001,1,4000,500,3500
L00000867,T0000357,BEV002,1,1600,0,1600
L00000868,T0000358,HOU003,3,7100,300,21000
L00000869,T0000358,RTE002,3,7200,300,21300
L00000870,T0000358,DES001,3,3300,300,9600
L00000871,T0000359,HOU001,1,3000,0,3000
L00000872,T0000359,BEV002,1,2000,0,2000
L00000873,T0000359,SNK002,1,4300,200,4100
L00000874,T0000360,SNK002,1,4400,0,4400
L00000875,T0000361,HOU002,1,2300,200,2100
L00000876,T0000362,HOU002,1,2300,0,2300
L00000877,T0000363,HOU001,1,2900,200,2700
L00000878,T0000363,SNK002,1,4200,0,4200
L00000879,T0000363,BEV003,1,4400,0,4400
L00000880,T0000363,DES003,1,3300,200,3100
L00000881,T0000363,RTE001,1,6500,0,6500
L00000882,T0000364,DES002,2,5700,0,11400
L00000883,T0000364,SNK001,1,3600,0,3600
L00000884,T0000364,SNK001,1,4000,300,3700
L00000885,T0000364,RTE004,1,8800,500,8300
L00000886,T0000365,RTE004,2,8700,0,17400
L00000887,T0000365,HOU001,1,2900,500,2400
L00000888,T0000366,DES003,2,3500,500,6500
L00000889,T0000366,BEV001,1,2300,500,1800
L00000890,T0000366,DES001,1,3100,0,3100
L00000891,T0000367,SNK002,1,4000,200,3800
L00000892,T0000367,RTE002,1,7300,200,7100
L00000893,T0000367,RTE004,1,8800,300,8500
L00000894,T0000368,DES002,1,5900,300,5600
L00000895,T0000368,RTE002,1,7200,0,7200
L00000896,T0000369,RTE004,2,8600,300,16900
L00000897,T0000370,DES002,1,5900,500,5400
L00000898,T0000371,DES001,1,3200,200,3000
L00000899,T0000371,HOU001,1,2700,500,2200
L00000900,T0000371,SNK001,3,3900,500,11200
L00000901,T0000372,BEV001,1,2600,500,2100
L00000902,T0000372,BEV001,1,2500,500,2000
L00000903,T0000372,RTE002,2,7300,500,14100
L00000904,T0000372,RTE003,1,4800,0,4800
L00000905,T0000373,SNK004,2,2600,0,5200
L00000906,T0000373,HOU002,1,2300,200,2100
L00000907,T0000373,SNK004,1,2800,0,2800
L00000908,T0000374,RTE002,1,7200,500,6700
L00000909,T0000375,RTE003,1,4800,200,4600
L00000910,T0000375,DES002,1,6000,500,5500
L00000911,T0000375,RTE003,1,4800,0,4800
L00000912,T0000376,BEV001,3,2700,300,7800
L00000913,T0000377,HOU002,1,2400,0,2400
L00000914,T0000377,HOU002,1,2300,500,1800
L00000915,T0000378,BEV001,2,2500,300,4700
L00000916,T0000378,BEV004,1,2600,0,2600
L00000917,T0000379,DES002,2,6100,0,12200
L00000918,T0000379,DES001,1,3100,300,2800
L00000919,T0000379,BEV001,1,2500,0,2500
L00000920,T0000380,RTE001,1,6500,0,6500
L00000921,T0000380,HOU003,1,6700,0,6700
L00000922,T0000380,RTE004,1,8600,0,8600
L00000923,T0000380,HOU001,1,2900,0,2900
L00000924,T0000381,SNK004,1,2800,300,2500
L00000925,T0000381,HOU002,1,2300,0,2300
L00000926,T0000382,BEV002,1,1800,200,1600
L00000927,T0000382,HOU001,1,2900,0,2900
L00000928,T0000383,HOU001,1,2900,0,2900
L00000929,T0000383,SNK004,1,3000,0,3000
L00000930,T0000384,RTE002,2,7200,500,13900
L00000931,T0000384,DES003,1,3600,0,3600
L00000932,T0000384,DES002,1,6100,0,6100
L00000933,T0000384,BEV004,1,2800,500,2300
L00000934,T0000385,RTE004,1,8800,0,8800
L00000935,T0000385,DES002,1,6100,300,5800
L00000936,T0000386,BEV003,1,4400,500,3900
L00000937,T0000386,SNK002,1,4200,500,3700
L00000938,T0000386,SNK001,1,3800,200,3600
L00000939,T0000386,HOU003,3,6900,200,20500
L00000940,T0000387,BEV001,1,2500,500,2000
L00000941,T0000388,HOU002,1,2300,500,1800
L00000942,T0000388,HOU002,1,2300,0,2300
L00000943,T0000388,SNK001,1,4000,500,3500
L00000944,T0000389,DES002,1,5900,300,5600
L00000945,T0000389,BEV001,1,2500,500,2000
L00000946,T0000390,DES002,1,6100,0,6100
L00000947,T0000390,HOU001,1,2700,500,2200
L00000948,T0000390,SNK004,1,2900,0,2900
L00000949,T0000391,SNK001,1,3600,0,3600
L00000950,T0000391,DES001,1,3300,0,3300
L00000951,T0000391,BEV001,1,2600,200,2400
L00000952,T0000391,HOU003,1,7100,200,6900
L00000953,T0000391,BEV003,1,4000,0,4000
L00000954,T0000392,SNK001,2,3800,300,7300
L00000955,T0000392,BEV004,1,2600,200,2400
L00000956,T0000393,SNK001,1,3800,0,3800
L00000957,T0000393,BEV002,1,1900,0,1900
L00000958,T0000393,HOU003,2,7000,0,14000
L00000959,T0000394,BEV001,2,2600,0,5200
L00000960,T0000394,BEV001,1,2700,0,2700
L00000961,T0000395,HOU003,1,6900,0,6900
L00000962,T0000396,HOU001,1,2700,0,2700
L00000963,T0000396,RTE001,1,6500,0,6500
L00000964,T0000397,HOU001,2,3100,0,6200
L00000965,T0000397,RTE004,1,8800,200,8600
L00000966,T0000398,SNK003,3,5200,0,15600
L00000967,T0000398,HOU003,3,7100,500,20800
L00000968,T0000399,RTE003,1,4800,0,4800
L00000969,T0000399,RTE001,1,6500,0,6500
L00000970,T0000399,BEV002,1,1600,200,1400
L00000971,T0000400,BEV003,1,4300,200,4100
L00000972,T0000400,DES002,1,5900,200,5700
L00000973,T0000400,SNK004,1,2900,200,2700
L00000974,T0000400,RTE001,1,6300,0,6300
L00000975,T0000400,BEV001,1,2300,0,2300
L00000976,T0000401,SNK004,2,2600,200,5000
L00000977,T0000401,SNK002,1,4400,500,3900
L00000978,T0000402,SNK004,1,2900,500,2400
L00000979,T0000402,DES001,1,3100,300,2800
L00000980,T0000402,HOU003,1,6900,0,6900
L00000981,T0000403,RTE003,1,4800,0,4800
L00000982,T0000404,BEV002,1,1900,300,1600
L00000983,T0000404,DES002,1,5700,0,5700
L00000984,T0000404,BEV002,1,1900,0,1900
L00000985,T0000404,HOU003,1,7100,500,6600
L00000986,T0000405,RTE002,1,7200,0,7200
L00000987,T0000405,DES001,1,2900,300,2600
L00000988,T0000405,BEV004,1,2700,500,2200
L00000989,T0000405,HOU003,1,6900,0,6900
L00000990,T0000406,RTE001,1,6600,200,6400
L00000991,T0000406,BEV002,1,2000,0,2000
L00000992,T0000406,HOU001,1,2700,500,2200
L00000993,T0000406,SNK001,2,3800,0,7600
L00000994,T0000407,HOU003,1,7100,500,6600
L00000995,T0000408,BEV003,1,4200,500,3700
L00000996,T0000409,BEV001,1,2500,0,2500
L00000997,T0000409,BEV003,1,4400,500,3900
L00000998,T0000409,SNK002,1,4200,300,3900
L00000999,T0000409,SNK002,1,4200,500,3700
L00001000,T0000410,BEV004,1,2700,500,2200
L00001001,T0000410,HOU002,1,2300,300,2000
L00001002,T0000410,SNK002,1,4300,300,4000
L00001003,T0000410,RTE002,1,7200,300,6900
L00001004,T0000410,RTE003,2,4600,500,8700
L00001005,T0000411,BEV003,1,4300,0,4300
L00001006,T0000411,HOU002,2,2300,0,4600
L00001007,T0000412,DES003,2,3500,300,6700
L00001008,T0000413,HOU003,1,6900,500,6400
L00001009,T0000413,RTE004,1,8800,300,8500
L00001010,T0000414,SNK002,3,4300,0,12900
L00001011,T0000414,DES001,1,3100,300,2800
L00001012,T0000414,DES003,2,3300,200,6400
L00001013,T0000414,HOU003,1,7100,0,7100
L00001014,T0000414,SNK003,1,5400,0,5400
L00001015,T0000415,DES002,1,5900,0,5900
L00001016,T0000416,DES003,1,3500,0,3500
L00001017,T0000416,SNK003,1,5400,0,5400
L00001018,T0000416,RTE004,1,8700,200,8500
L00001019,T0000416,DES002,1,5700,0,5700
L00001020,T0000416,BEV001,1,2600,0,2600
L00001021,T0000417,RTE004,1,8800,500,8300
L00001022,T0000417,BEV001,1,2500,200,2300
L00001023,T0000418,HOU001,2,2700,500,4900
L00001024,T0000418,HOU003,1,7100,300,6800
L00001025,T0000418,SNK002,1,4000,0,4000
L00001026,T0000418,RTE003,1,4900,200,4700
L00001027,T0000418,BEV001,1,2500,0,2500
L00001028,T0000419,SNK004,1,3000,200,2800
L00001029,T0000419,BEV002,1,1900,0,1900
L00001030,T0000419,HOU003,1,7000,200,6800
L00001031,T0000419,DES002,2,5700,0,11400
L00001032,T0000419,DES001,2,3200,300,6100
L00001033,T0000420,RTE004,1,8600,200,8400
L00001034,T0000420,SNK001,2,4000,300,7700
L00001035,T0000421,BEV004,1,2600,0,2600
L00001036,T0000422,RTE002,1,7400,500,6900
L00001037,T0000422,RTE001,1,6500,500,6000
L00001038,T0000422,RTE002,1,7300,0,7300
L00001039,T0000422,RTE004,1,8800,200,8600
L00001040,T0000422,BEV003,1,4200,500,3700
L00001041,T0000423,RTE002,1,7000,300,6700
L00001042,T0000423,BEV001,1,2300,0,2300
L00001043,T0000424,RTE003,1,5000,500,4500
L00001044,T0000424,BEV003,1,4200,300,3900
L00001045,T0000424,RTE001,1,6300,200,6100
L00001046,T0000424,BEV004,1,2700,500,2200
L00001047,T0000424,HOU003,1,6900,0,6900
L00001048,T0000425,HOU002,2,2100,500,3700
L00001049,T0000426,HOU003,1,6900,500,6400
L00001050,T0000426,BEV001,1,2300,300,2000
L00001051,T0000427,DES003,1,3300,0,3300
L00001052,T0000427,BEV002,1,2000,0,2000
L00001053,T0000427,BEV001,1,2500,500,2000
L00001054,T0000428,BEV001,1,2300,0,2300
L00001055,T0000429,RTE001,2,6300,200,12400
L00001056,T0000429,RTE002,1,7200,500,6700
L00001057,T0000430,BEV003,1,4000,500,3500
L00001058,T0000430,DES003,1,3700,200,3500
L00001059,T0000430,DES002,2,5900,0,11800
L00001060,T0000431,DES003,1,3700,500,3200
L00001061,T0000431,BEV002,1,1800,0,1800
L00001062,T0000431,SNK003,1,5300,200,5100
L00001063,T0000432,BEV001,1,2500,0,2500
L00001064,T0000432,DES001,1,3100,300,2800
L00001065,T0000433,HOU002,1,2300,0,2300
L00001066,T0000433,BEV003,1,4200,0,4200
L00001067,T0000434,BEV004,1,2800,0,2800
L00001068,T0000434,SNK003,1,5000,500,4500
L00001069,T0000435,SNK004,1,3000,500,2500
L00001070,T0000435,HOU002,2,2100,500,3700
L00001071,T0000435,DES002,2,5900,0,11800
L00001072,T0000435,HOU002,1,2400,300,2100
L00001073,T0000436,RTE002,2,7200,300,14100
L00001074,T0000436,BEV001,1,2700,500,2200
L00001075,T0000437,RTE001,1,6700,300,6400
L00001076,T0000437,BEV003,1,4200,0,4200
L00001077,T0000438,HOU003,1,6900,500,6400
L00001078,T0000438,SNK001,2,3900,0,7800
L00001079,T0000438,RTE002,1,7200,500,6700
L00001080,T0000439,SNK004,1,2900,300,2600
L00001081,T0000440,DES002,1,6100,200,5900
L00001082,T0000441,HOU003,1,6900,0,6900
L00001083,T0000441,SNK003,1,5200,0,5200
L00001084,T0000441,DES001,2,2900,500,5300
L00001085,T0000442,BEV004,1,2700,0,2700
L00001086,T0000443,RTE002,1,7200,200,7000
L00001087,T0000443,BEV004,3,2700,0,8100
L00001088,T0000444,BEV004,2,2700,0,5400
L00001089,T0000444,SNK003,1,5000,0,5000
L00001090,T0000444,SNK004,1,3000,0,3000
L00001091,T0000444,HOU002,1,2400,300,2100
L00001092,T0000444,BEV002,1,1800,0,1800
L00001093,T0000445,RTE002,1,7200,300,6900
